date	time	value	unit
04/09/1984	8:00	1200	cm
04/10/1984	8:00	1180	cm
04/11/1984	8:00	1160	cm
04/12/1984	8:00	1152	cm
04/13/1984	8:00	1140	cm
04/14/1984	8:00	1140	cm
04/15/1984	8:00	1128	cm
04/16/1984	8:00	1128	cm
04/17/1984	8:00	1125	cm
04/18/1984	8:00	1122	cm
04/19/1984	8:00	1128	cm
04/20/1984	8:00	1110	cm
04/21/1984	8:00	1110	cm
04/22/1984	8:00	1106	cm
04/23/1984	8:00	1100	cm
04/24/1984	8:00	1110	cm
04/25/1984	8:00	1100	cm
04/26/1984	8:00	1100	cm
04/27/1984	8:00	1090	cm
04/28/1984	8:00	1093	cm
04/29/1984	8:00	1091	cm
04/30/1984	8:00	1090	cm
05/01/1984	8:00	1090	cm
05/02/1984	8:00	1092	cm
05/03/1984	8:00	1100	cm
05/04/1984	8:00	1090	cm
05/05/1984	8:00	1095	cm
05/06/1984	8:00	1100	cm
05/07/1984	8:00	1118	cm
05/08/1984	8:00	1100	cm
05/09/1984	8:00	1090	cm
05/10/1984	8:00	1090	cm
05/11/1984	8:00	1100	cm
05/12/1984	8:00	1090	cm
05/13/1984	8:00	1092	cm
05/14/1984	8:00	1098	cm
05/15/1984	8:00	1095	cm
05/16/1984	8:00	1090	cm
05/17/1984	8:00	1098	cm
05/18/1984	8:00	1100	cm
05/19/1984	8:00	1094	cm
05/20/1984	8:00	1094	cm
05/21/1984	8:00	1148	cm
05/22/1984	8:00	1130	cm
05/23/1984	8:00	1170	cm
05/24/1984	8:00	1142	cm
05/25/1984	8:00	1128	cm
05/26/1984	8:00	1125	cm
05/27/1984	8:00	1105	cm
05/28/1984	8:00	1115	cm
05/29/1984	8:00	1128	cm
05/30/1984	8:00	1218	cm
05/31/1984	8:00	1231	cm
06/01/1984	8:00	1210	cm
06/02/1984	8:00	1180	cm
06/03/1984	8:00	1165	cm
06/04/1984	8:00	1160	cm
06/05/1984	8:00	1180	cm
06/06/1984	8:00	1210	cm
06/07/1984	8:00	1200	cm
06/08/1984	8:00	1170	cm
06/09/1984	8:00	1165	cm
06/10/1984	8:00	1145	cm
06/11/1984	8:00	1120	cm
06/12/1984	8:00	1110	cm
06/13/1984	8:00	1108	cm
06/14/1984	8:00	1110	cm
06/15/1984	8:00	1101	cm
06/16/1984	8:00	1100	cm
06/17/1984	8:00	1108	cm
06/18/1984	8:00	1105	cm
06/19/1984	8:00	1100	cm
06/20/1984	8:00	1090	cm
06/21/1984	8:00	1092	cm
06/22/1984	8:00	1098	cm
06/23/1984	8:00	1090	cm
06/24/1984	8:00	1090	cm
06/25/1984	8:00	1088	cm
06/26/1984	8:00	1088	cm
06/27/1984	8:00	1088	cm
06/28/1984	8:00	1080	cm
06/29/1984	8:00	1085	cm
06/30/1984	8:00	1085	cm
07/01/1984	8:00	1094	cm
07/02/1984	8:00	1090	cm
07/03/1984	8:00	1090	cm
07/04/1984	8:00	1090	cm
07/05/1984	8:00	1090	cm
07/06/1984	8:00	1090	cm
07/07/1984	8:00	1075	cm
07/08/1984	8:00	1088	cm
07/09/1984	8:00	1088	cm
07/10/1984	8:00	1090	cm
07/11/1984	8:00	1100	cm
07/12/1984	8:00	1090	cm
07/13/1984	8:00	1100	cm
07/14/1984	8:00	1100	cm
07/15/1984	8:00	1100	cm
07/16/1984	8:00	1118	cm
07/17/1984	8:00	1080	cm
07/18/1984	8:00	1090	cm
07/19/1984	8:00	1090	cm
07/20/1984	8:00	1087	cm
07/21/1984	8:00	1088	cm
07/22/1984	8:00	1088	cm
07/23/1984	8:00	1088	cm
07/24/1984	8:00	1100	cm
07/25/1984	8:00	1092	cm
07/26/1984	8:00	1090	cm
07/27/1984	8:00	1080	cm
07/28/1984	8:00	1088	cm
07/29/1984	8:00	1095	cm
07/30/1984	8:00	1090	cm
07/31/1984	8:00	1088	cm
08/01/1984	8:00	1090	cm
08/02/1984	8:00	1094	cm
08/03/1984	8:00	1095	cm
08/04/1984	8:00	1095	cm
08/05/1984	8:00	1092	cm
08/06/1984	8:00	1088	cm
08/07/1984	8:00	1088	cm
08/08/1984	8:00	1088	cm
08/09/1984	8:00	1088	cm
08/10/1984	8:00	1094	cm
08/11/1984	8:00	1093	cm
08/12/1984	8:00	1080	cm
08/13/1984	8:00	1080	cm
08/14/1984	8:00	1090	cm
08/15/1984	8:00	1088	cm
08/16/1984	8:00	1090	cm
08/17/1984	8:00	1090	cm
08/18/1984	8:00	1090	cm
08/19/1984	8:00	1090	cm
08/20/1984	8:00	1080	cm
08/21/1984	8:00	1087	cm
08/22/1984	8:00	1092	cm
08/23/1984	8:00	1088	cm
08/24/1984	8:00	1080	cm
08/25/1984	8:00	1095	cm
08/26/1984	8:00	1098	cm
08/27/1984	8:00	1092	cm
08/28/1984	8:00	1095	cm
08/29/1984	8:00	1095	cm
08/30/1984	8:00	1100	cm
08/31/1984	8:00	1090	cm
09/01/1984	8:00	1086	cm
09/02/1984	8:00	1090	cm
09/03/1984	8:00	1085	cm
09/04/1984	8:00	1088	cm
09/05/1984	8:00	1088	cm
09/06/1984	8:00	1090	cm
09/07/1984	8:00	1090	cm
09/08/1984	8:00	1106	cm
09/09/1984	8:00	1124	cm
09/10/1984	8:00	1120	cm
09/11/1984	8:00	1110	cm
09/12/1984	8:00	1095	cm
09/13/1984	8:00	1092	cm
09/14/1984	8:00	1100	cm
09/15/1984	8:00	1093	cm
09/16/1984	8:00	1145	cm
09/17/1984	8:00	1122	cm
09/18/1984	8:00	1100	cm
09/19/1984	8:00	1095	cm
09/20/1984	8:00	1085	cm
09/21/1984	8:00	1082	cm
09/22/1984	8:00	1082	cm
09/23/1984	8:00	1080	cm
09/24/1984	8:00	1075	cm
09/25/1984	8:00	1100	cm
09/26/1984	8:00	1095	cm
09/27/1984	8:00	1090	cm
09/28/1984	8:00	1090	cm
09/29/1984	8:00	1090	cm
09/30/1984	8:00	1090	cm
10/01/1984	8:00	1110	cm
10/02/1984	8:00	1150	cm
10/03/1984	8:00	1221	cm
10/04/1984	8:00	1180	cm
10/05/1984	8:00	1155	cm
10/06/1984	8:00	1135	cm
10/07/1984	8:00	1145	cm
10/08/1984	8:00	1160	cm
10/09/1984	8:00	1150	cm
10/10/1984	8:00	1145	cm
10/11/1984	8:00	1170	cm
10/12/1984	8:00	1150	cm
10/13/1984	8:00	1140	cm
10/14/1984	8:00	1129	cm
10/15/1984	8:00	1118	cm
10/16/1984	8:00	1130	cm
10/17/1984	8:00	1110	cm
10/18/1984	8:00	1105	cm
10/19/1984	8:00	1100	cm
10/20/1984	8:00	1110	cm
10/21/1984	8:00	1162	cm
10/22/1984	8:00	1180	cm
10/23/1984	8:00	1168	cm
10/24/1984	8:00	1150	cm
10/25/1984	8:00	1160	cm
10/26/1984	8:00	1155	cm
10/27/1984	8:00	1190	cm
10/28/1984	8:00	1215	cm
10/29/1984	8:00	1190	cm
10/30/1984	8:00	1180	cm
10/31/1984	8:00	1150	cm
11/01/1984	8:00	1150	cm
11/02/1984	8:00	1135	cm
11/03/1984	8:00	1114	cm
11/04/1984	8:00	1105	cm
11/05/1984	8:00	1118	cm
11/06/1984	8:00	1115	cm
11/07/1984	8:00	1102	cm
11/08/1984	8:00	1115	cm
11/09/1984	8:00	1110	cm
11/10/1984	8:00	1105	cm
11/11/1984	8:00	1102	cm
11/12/1984	8:00	1100	cm
11/13/1984	8:00	1090	cm
11/14/1984	8:00	1098	cm
11/15/1984	8:00	1108	cm
11/16/1984	8:00	1095	cm
11/17/1984	8:00	1102	cm
11/18/1984	8:00	1088	cm
11/19/1984	8:00	1110	cm
11/20/1984	8:00	1106	cm
11/21/1984	8:00	1100	cm
11/22/1984	8:00	1102	cm
11/23/1984	8:00	1170	cm
11/24/1984	8:00	1330	cm
11/25/1984	8:00	1453	cm
11/26/1984	8:00	1480	cm
11/27/1984	8:00	1460	cm
11/28/1984	8:00	1400	cm
11/29/1984	8:00	1340	cm
11/30/1984	8:00	1260	cm
12/01/1984	8:00	1220	cm
12/02/1984	8:00	1218	cm
12/03/1984	8:00	1200	cm
12/04/1984	8:00	1180	cm
12/05/1984	8:00	1140	cm
12/06/1984	8:00	1148	cm
12/07/1984	8:00	1130	cm
12/08/1984	8:00	1118	cm
12/09/1984	8:00	1118	cm
12/10/1984	8:00	1118	cm
12/11/1984	8:00	1114	cm
12/12/1984	8:00	1110	cm
12/13/1984	8:00	1100	cm
12/14/1984	8:00	1102	cm
12/15/1984	8:00	1110	cm
12/16/1984	8:00	1105	cm
12/17/1984	8:00	1107	cm
12/18/1984	8:00	1110	cm
12/19/1984	8:00	1130	cm
12/20/1984	8:00	1138	cm
12/21/1984	8:00	1158	cm
12/22/1984	8:00	1170	cm
12/23/1984	8:00	1175	cm
12/24/1984	8:00	1170	cm
12/25/1984	8:00	1135	cm
12/26/1984	8:00	1140	cm
12/27/1984	8:00	1148	cm
12/28/1984	8:00	1130	cm
12/29/1984	8:00	1128	cm
12/30/1984	8:00	1128	cm
12/31/1984	8:00	1115	cm
01/01/1985	8:00	1120	cm
01/02/1985	8:00	1120	cm
01/03/1985	8:00	1128	cm
01/04/1985	8:00	1118	cm
01/05/1985	8:00	1118	cm
01/06/1985	8:00	1103	cm
01/07/1985	8:00	1103	cm
01/08/1985	8:00	1115	cm
01/09/1985	8:00	1120	cm
01/10/1985	8:00	1110	cm
01/11/1985	8:00	1098	cm
01/12/1985	8:00	1102	cm
01/13/1985	8:00	1096	cm
01/14/1985	8:00	1090	cm
01/15/1985	8:00	1078	cm
01/16/1985	8:00	1080	cm
01/17/1985	8:00	1049	cm
01/18/1985	8:00	1040	cm
01/19/1985	8:00	1095	cm
01/20/1985	8:00	1084	cm
01/21/1985	8:00	1093	cm
01/22/1985	8:00	1095	cm
01/23/1985	8:00	1158	cm
01/24/1985	8:00	1195	cm
01/25/1985	8:00	1176	cm
01/26/1985	8:00	1160	cm
01/27/1985	8:00	1228	cm
01/28/1985	8:00	1290	cm
01/29/1985	8:00	1280	cm
01/30/1985	8:00	1245	cm
01/31/1985	8:00	1200	cm
02/01/1985	8:00	1228	cm
02/02/1985	8:00	1238	cm
02/03/1985	8:00	1242	cm
02/04/1985	8:00	1230	cm
02/05/1985	8:00	1230	cm
02/06/1985	8:00	1190	cm
02/07/1985	8:00	1180	cm
02/08/1985	8:00	1168	cm
02/09/1985	8:00	1155	cm
02/10/1985	8:00	1180	cm
02/11/1985	8:00	1200	cm
02/12/1985	8:00	1190	cm
02/13/1985	8:00	1175	cm
02/14/1985	8:00	1150	cm
02/15/1985	8:00	1140	cm
02/16/1985	8:00	1138	cm
02/17/1985	8:00	1110	cm
02/18/1985	8:00	1110	cm
02/19/1985	8:00	1110	cm
02/20/1985	8:00	1108	cm
02/21/1985	8:00	1108	cm
02/22/1985	8:00	1100	cm
02/23/1985	8:00	1106	cm
02/24/1985	8:00	1110	cm
02/25/1985	8:00	1105	cm
02/26/1985	8:00	1108	cm
02/27/1985	8:00	1100	cm
02/28/1985	8:00	1100	cm
03/01/1985	8:00	1105	cm
03/02/1985	8:00	1103	cm
03/03/1985	8:00	1110	cm
03/04/1985	8:00	1105	cm
03/05/1985	8:00	1110	cm
03/06/1985	8:00	1120	cm
03/07/1985	8:00	1128	cm
03/08/1985	8:00	1110	cm
03/09/1985	8:00	1105	cm
03/10/1985	8:00	1100	cm
03/11/1985	8:00	1110	cm
03/12/1985	8:00	1118	cm
03/13/1985	8:00	1108	cm
03/14/1985	8:00	1100	cm
03/15/1985	8:00	1105	cm
03/16/1985	8:00	1100	cm
03/17/1985	8:00	1105	cm
03/18/1985	8:00	1110	cm
03/19/1985	8:00	1110	cm
03/20/1985	8:00	1105	cm
03/21/1985	8:00	1110	cm
03/22/1985	8:00	1110	cm
03/23/1985	8:00	1114	cm
03/24/1985	8:00	1170	cm
03/25/1985	8:00	1180	cm
03/26/1985	8:00	1160	cm
03/27/1985	8:00	1155	cm
03/28/1985	8:00	1250	cm
03/29/1985	8:00	1285	cm
03/30/1985	8:00	1272	cm
03/31/1985	8:00	1212	cm
04/01/1985	8:00	1188	cm
04/02/1985	8:00	1230	cm
04/03/1985	8:00	1190	cm
04/04/1985	8:00	1138	cm
04/05/1985	8:00	1134	cm
04/06/1985	8:00	1130	cm
04/07/1985	8:00	1128	cm
04/08/1985	8:00	1152	cm
04/09/1985	8:00	1170	cm
04/10/1985	8:00	1185	cm
04/11/1985	8:00	1160	cm
04/12/1985	8:00	1140	cm
04/13/1985	8:00	1195	cm
04/14/1985	8:00	1234	cm
04/15/1985	8:00	1270	cm
04/16/1985	8:00	1320	cm
04/17/1985	8:00	1300	cm
04/18/1985	8:00	1265	cm
04/19/1985	8:00	1220	cm
04/20/1985	8:00	1188	cm
04/21/1985	8:00	1158	cm
04/22/1985	8:00	1168	cm
04/23/1985	8:00	1130	cm
04/24/1985	8:00	1140	cm
04/25/1985	8:00	1110	cm
04/26/1985	8:00	1120	cm
04/27/1985	8:00	1110	cm
04/28/1985	8:00	1115	cm
04/29/1985	8:00	1128	cm
04/30/1985	8:00	1128	cm
05/01/1985	8:00	1120	cm
05/02/1985	8:00	1122	cm
05/03/1985	8:00	1125	cm
05/04/1985	8:00	1115	cm
05/05/1985	8:00	1114	cm
05/06/1985	8:00	1100	cm
05/07/1985	8:00	1110	cm
05/08/1985	8:00	1105	cm
05/09/1985	8:00	1102	cm
05/10/1985	8:00	1102	cm
05/11/1985	8:00	1115	cm
05/12/1985	8:00	1110	cm
05/13/1985	8:00	1110	cm
05/14/1985	8:00	1130	cm
05/15/1985	8:00	1125	cm
05/16/1985	8:00	1138	cm
05/17/1985	8:00	1120	cm
05/18/1985	8:00	1110	cm
05/19/1985	8:00	1110	cm
05/20/1985	8:00	1110	cm
05/21/1985	8:00	1120	cm
05/22/1985	8:00	1130	cm
05/23/1985	8:00	1125	cm
05/24/1985	8:00	1110	cm
05/25/1985	8:00	1105	cm
05/26/1985	8:00	1106	cm
05/27/1985	8:00	1110	cm
05/28/1985	8:00	1110	cm
05/29/1985	8:00	1100	cm
05/30/1985	8:00	1094	cm
05/31/1985	8:00	1085	cm
06/01/1985	8:00	1108	cm
06/02/1985	8:00	1098	cm
06/03/1985	8:00	1080	cm
06/04/1985	8:00	1100	cm
06/05/1985	8:00	1090	cm
06/06/1985	8:00	1090	cm
06/07/1985	8:00	1110	cm
06/08/1985	8:00	1108	cm
06/09/1985	8:00	1090	cm
06/10/1985	8:00	1095	cm
06/11/1985	8:00	1110	cm
06/12/1985	8:00	1110	cm
06/13/1985	8:00	1130	cm
06/14/1985	8:00	1108	cm
06/15/1985	8:00	1118	cm
06/16/1985	8:00	1092	cm
06/17/1985	8:00	1100	cm
06/18/1985	8:00	1110	cm
06/19/1985	8:00	1090	cm
06/20/1985	8:00	1110	cm
06/21/1985	8:00	1130	cm
06/22/1985	8:00	1105	cm
06/23/1985	8:00	1112	cm
06/24/1985	8:00	1095	cm
06/25/1985	8:00	1118	cm
06/26/1985	8:00	1110	cm
06/27/1985	8:00	1135	cm
06/28/1985	8:00	1140	cm
06/29/1985	8:00	1130	cm
06/30/1985	8:00	1128	cm
07/01/1985	8:00	1110	cm
07/02/1985	8:00	1110	cm
07/03/1985	8:00	1108	cm
07/04/1985	8:00	1100	cm
07/05/1985	8:00	1100	cm
07/06/1985	8:00	1108	cm
07/07/1985	8:00	1119	cm
07/08/1985	8:00	1090	cm
07/09/1985	8:00	1090	cm
07/10/1985	8:00	1085	cm
07/11/1985	8:00	1100	cm
07/12/1985	8:00	1090	cm
07/13/1985	8:00	1088	cm
07/14/1985	8:00	1085	cm
07/15/1985	8:00	1090	cm
07/16/1985	8:00	1100	cm
07/17/1985	8:00	1080	cm
07/18/1985	8:00	1080	cm
07/19/1985	8:00	1080	cm
07/20/1985	8:00	1085	cm
07/21/1985	8:00	1100	cm
07/22/1985	8:00	1090	cm
07/23/1985	8:00	1096	cm
07/24/1985	8:00	1090	cm
07/25/1985	8:00	1085	cm
07/26/1985	8:00	1090	cm
07/27/1985	8:00	1100	cm
07/28/1985	8:00	1096	cm
07/29/1985	8:00	1090	cm
07/30/1985	8:00	1105	cm
07/31/1985	8:00	1100	cm
08/01/1985	8:00	1085	cm
08/02/1985	8:00	1090	cm
08/03/1985	8:00	1090	cm
08/04/1985	8:00	1090	cm
08/05/1985	8:00	1090	cm
08/06/1985	8:00	1092	cm
08/07/1985	8:00	1090	cm
08/08/1985	8:00	1100	cm
08/09/1985	8:00	1090	cm
08/10/1985	8:00	1092	cm
08/11/1985	8:00	1090	cm
08/12/1985	8:00	1090	cm
08/13/1985	8:00	1088	cm
08/14/1985	8:00	1086	cm
08/15/1985	8:00	1080	cm
08/16/1985	8:00	1084	cm
08/17/1985	8:00	1100	cm
08/18/1985	8:00	1090	cm
08/19/1985	8:00	1080	cm
08/20/1985	8:00	1090	cm
08/21/1985	8:00	1092	cm
08/22/1985	8:00	1090	cm
08/23/1985	8:00	1090	cm
08/24/1985	8:00	1085	cm
08/25/1985	8:00	1090	cm
08/26/1985	8:00	1090	cm
08/27/1985	8:00	1090	cm
08/28/1985	8:00	1088	cm
08/29/1985	8:00	1090	cm
08/30/1985	8:00	1100	cm
08/31/1985	8:00	1094	cm
09/01/1985	8:00	1085	cm
09/02/1985	8:00	1090	cm
09/03/1985	8:00	1100	cm
09/04/1985	8:00	1088	cm
09/05/1985	8:00	1080	cm
09/06/1985	8:00	1095	cm
09/07/1985	8:00	1092	cm
09/08/1985	8:00	1086	cm
09/09/1985	8:00	1082	cm
09/10/1985	8:00	1082	cm
09/11/1985	8:00	1080	cm
09/12/1985	8:00	1078	cm
09/13/1985	8:00	1090	cm
09/14/1985	8:00	1095	cm
09/15/1985	8:00	1080	cm
09/16/1985	8:00	1090	cm
09/17/1985	8:00	1090	cm
09/18/1985	8:00	1085	cm
09/19/1985	8:00	1080	cm
09/20/1985	8:00	1085	cm
09/21/1985	8:00	1098	cm
09/22/1985	8:00	1088	cm
09/23/1985	8:00	1084	cm
09/24/1985	8:00	1090	cm
09/25/1985	8:00	1092	cm
09/26/1985	8:00	1085	cm
09/27/1985	8:00	1088	cm
09/28/1985	8:00	1090	cm
09/29/1985	8:00	1093	cm
09/30/1985	8:00	1090	cm
10/01/1985	8:00	1090	cm
10/02/1985	8:00	1088	cm
10/03/1985	8:00	1080	cm
10/04/1985	8:00	1080	cm
10/05/1985	8:00	1085	cm
10/06/1985	8:00	1095	cm
10/07/1985	8:00	1090	cm
10/08/1985	8:00	1090	cm
10/09/1985	8:00	1090	cm
10/10/1985	8:00	1088	cm
10/11/1985	8:00	1090	cm
10/12/1985	8:00	1090	cm
10/13/1985	8:00	1088	cm
10/14/1985	8:00	1090	cm
10/15/1985	8:00	1090	cm
10/16/1985	8:00	1092	cm
10/17/1985	8:00	1088	cm
10/18/1985	8:00	1090	cm
10/19/1985	8:00	1092	cm
10/20/1985	8:00	1095	cm
10/21/1985	8:00	1090	cm
10/22/1985	8:00	1098	cm
10/23/1985	8:00	1088	cm
10/24/1985	8:00	1088	cm
10/25/1985	8:00	1088	cm
10/26/1985	8:00	1090	cm
10/27/1985	8:00	1093	cm
10/28/1985	8:00	1095	cm
10/29/1985	8:00	1093	cm
10/30/1985	8:00	1090	cm
10/31/1985	8:00	1085	cm
11/01/1985	8:00	1088	cm
11/02/1985	8:00	1090	cm
11/03/1985	8:00	1078	cm
11/04/1985	8:00	1080	cm
11/05/1985	8:00	1080	cm
11/06/1985	8:00	1088	cm
11/07/1985	8:00	1100	cm
11/08/1985	8:00	1080	cm
11/09/1985	8:00	1078	cm
11/10/1985	8:00	1083	cm
11/11/1985	8:00	1078	cm
11/12/1985	8:00	1085	cm
11/13/1985	8:00	1080	cm
11/14/1985	8:00	1080	cm
11/15/1985	8:00	1078	cm
11/16/1985	8:00	1078	cm
11/17/1985	8:00	1075	cm
11/18/1985	8:00	1075	cm
11/19/1985	8:00	1090	cm
11/20/1985	8:00	1070	cm
11/21/1985	8:00	1070	cm
11/22/1985	8:00	1080	cm
11/23/1985	8:00	1095	cm
11/24/1985	8:00	1090	cm
11/25/1985	8:00	1088	cm
11/26/1985	8:00	1090	cm
11/27/1985	8:00	1088	cm
11/28/1985	8:00	1090	cm
11/29/1985	8:00	1090	cm
11/30/1985	8:00	1090	cm
12/01/1985	8:00	1102	cm
12/02/1985	8:00	1090	cm
12/03/1985	8:00	1118	cm
12/04/1985	8:00	1090	cm
12/05/1985	8:00	1080	cm
12/06/1985	8:00	1090	cm
12/07/1985	8:00	1090	cm
12/08/1985	8:00	1102	cm
12/09/1985	8:00	1100	cm
12/10/1985	8:00	1110	cm
12/11/1985	8:00	1100	cm
12/12/1985	8:00	1100	cm
12/13/1985	8:00	1100	cm
12/14/1985	8:00	1090	cm
12/15/1985	8:00	1090	cm
12/16/1985	8:00	1110	cm
12/17/1985	8:00	1090	cm
12/18/1985	8:00	1098	cm
12/19/1985	8:00	1098	cm
12/20/1985	8:00	1100	cm
12/21/1985	8:00	1102	cm
12/22/1985	8:00	1090	cm
12/23/1985	8:00	1100	cm
12/24/1985	8:00	1095	cm
12/25/1985	8:00	1092	cm
12/26/1985	8:00	1105	cm
12/27/1985	8:00	1105	cm
12/28/1985	8:00	1130	cm
12/29/1985	8:00	1115	cm
12/30/1985	8:00	1105	cm
12/31/1985	8:00	1110	cm
01/01/1986	8:00	1100	cm
01/02/1986	8:00	1095	cm
01/03/1986	8:00	1100	cm
01/04/1986	8:00	1112	cm
01/05/1986	8:00	1100	cm
01/06/1986	8:00	1112	cm
01/07/1986	8:00	1120	cm
01/08/1986	8:00	1118	cm
01/09/1986	8:00	1098	cm
01/10/1986	8:00	1100	cm
01/11/1986	8:00	1108	cm
01/12/1986	8:00	1128	cm
01/13/1986	8:00	1170	cm
01/14/1986	8:00	1168	cm
01/15/1986	8:00	1260	cm
01/16/1986	8:00	1300	cm
01/17/1986	8:00	1320	cm
01/18/1986	8:00	1280	cm
01/19/1986	8:00	1254	cm
01/20/1986	8:00	1340	cm
01/21/1986	8:00	1395	cm
01/22/1986	8:00	1372	cm
01/23/1986	8:00	1330	cm
01/24/1986	8:00	1330	cm
01/25/1986	8:00	1375	cm
01/26/1986	8:00	1412	cm
01/27/1986	8:00	1400	cm
01/28/1986	8:00	1360	cm
01/29/1986	8:00	1300	cm
01/30/1986	8:00	1260	cm
01/31/1986	8:00	1235	cm
02/01/1986	8:00	1235	cm
02/02/1986	8:00	1220	cm
02/03/1986	8:00	1210	cm
02/04/1986	8:00	1160	cm
02/05/1986	8:00	1150	cm
02/06/1986	8:00	1140	cm
02/07/1986	8:00	1150	cm
02/08/1986	8:00	1140	cm
02/09/1986	8:00	1118	cm
02/10/1986	8:00	1118	cm
02/11/1986	8:00	1108	cm
02/12/1986	8:00	1080	cm
02/13/1986	8:00	1115	cm
02/14/1986	8:00	1100	cm
02/15/1986	8:00	1112	cm
02/16/1986	8:00	1092	cm
02/17/1986	8:00	1110	cm
02/18/1986	8:00	1098	cm
02/19/1986	8:00	1080	cm
02/20/1986	8:00	1100	cm
02/21/1986	8:00	1090	cm
02/22/1986	8:00	1092	cm
02/23/1986	8:00	1112	cm
02/24/1986	8:00	1098	cm
02/25/1986	8:00	1080	cm
02/26/1986	8:00	1085	cm
02/27/1986	8:00	1085	cm
02/28/1986	8:00	1070	cm
03/01/1986	8:00	1090	cm
03/02/1986	8:00	1090	cm
03/03/1986	8:00	1085	cm
03/04/1986	8:00	1090	cm
03/05/1986	8:00	1085	cm
03/06/1986	8:00	1090	cm
03/07/1986	8:00	1130	cm
03/08/1986	8:00	1130	cm
03/09/1986	8:00	1132	cm
03/10/1986	8:00	1100	cm
03/11/1986	8:00	1108	cm
03/12/1986	8:00	1110	cm
03/13/1986	8:00	1120	cm
03/14/1986	8:00	1110	cm
03/15/1986	8:00	1108	cm
03/16/1986	8:00	1115	cm
03/17/1986	8:00	1110	cm
03/18/1986	8:00	1100	cm
03/19/1986	8:00	1110	cm
03/20/1986	8:00	1110	cm
03/21/1986	8:00	1110	cm
03/22/1986	8:00	1110	cm
03/23/1986	8:00	1110	cm
03/24/1986	8:00	1120	cm
03/25/1986	8:00	1170	cm
03/26/1986	8:00	1230	cm
03/27/1986	8:00	1250	cm
03/28/1986	8:00	1248	cm
03/29/1986	8:00	1290	cm
03/30/1986	8:00	1300	cm
03/31/1986	8:00	1300	cm
04/01/1986	8:00	1360	cm
04/02/1986	8:00	1460	cm
04/03/1986	8:00	1490	cm
04/04/1986	8:00	1465	cm
04/05/1986	8:00	1402	cm
04/06/1986	8:00	1338	cm
04/07/1986	8:00	1260	cm
04/08/1986	8:00	1250	cm
04/09/1986	8:00	1245	cm
04/10/1986	8:00	1235	cm
04/11/1986	8:00	1220	cm
04/12/1986	8:00	1232	cm
04/13/1986	8:00	1182	cm
04/14/1986	8:00	1165	cm
04/15/1986	8:00	1140	cm
04/16/1986	8:00	1160	cm
04/17/1986	8:00	1180	cm
04/18/1986	8:00	1190	cm
04/19/1986	8:00	1178	cm
04/20/1986	8:00	1168	cm
04/21/1986	8:00	1170	cm
04/22/1986	8:00	1180	cm
04/23/1986	8:00	1220	cm
04/24/1986	8:00	1240	cm
04/25/1986	8:00	1230	cm
04/26/1986	8:00	1210	cm
04/27/1986	8:00	1200	cm
04/28/1986	8:00	1198	cm
04/29/1986	8:00	1220	cm
04/30/1986	8:00	1190	cm
05/01/1986	8:00	1200	cm
05/02/1986	8:00	1198	cm
05/03/1986	8:00	1160	cm
05/04/1986	8:00	1160	cm
05/05/1986	8:00	1146	cm
05/06/1986	8:00	1135	cm
05/07/1986	8:00	1161	cm
05/08/1986	8:00	1150	cm
05/09/1986	8:00	1140	cm
05/10/1986	8:00	1128	cm
05/11/1986	8:00	1128	cm
05/12/1986	8:00	1120	cm
05/13/1986	8:00	1120	cm
05/14/1986	8:00	1130	cm
05/15/1986	8:00	1130	cm
05/16/1986	8:00	1120	cm
05/17/1986	8:00	1110	cm
05/18/1986	8:00	1110	cm
05/19/1986	8:00	1110	cm
05/20/1986	8:00	1115	cm
05/21/1986	8:00	1100	cm
05/22/1986	8:00	1115	cm
05/23/1986	8:00	1115	cm
05/24/1986	8:00	1110	cm
05/25/1986	8:00	1115	cm
05/26/1986	8:00	1120	cm
05/27/1986	8:00	1100	cm
05/28/1986	8:00	1110	cm
05/29/1986	8:00	1100	cm
05/30/1986	8:00	1100	cm
05/31/1986	8:00	1100	cm
06/01/1986	8:00	1100	cm
06/02/1986	8:00	1096	cm
06/03/1986	8:00	1108	cm
06/04/1986	8:00	1100	cm
06/05/1986	8:00	1105	cm
06/06/1986	8:00	1120	cm
06/07/1986	8:00	1130	cm
06/08/1986	8:00	1165	cm
06/09/1986	8:00	1230	cm
06/10/1986	8:00	1160	cm
06/11/1986	8:00	1135	cm
06/12/1986	8:00	1120	cm
06/13/1986	8:00	1110	cm
06/14/1986	8:00	1102	cm
06/15/1986	8:00	1098	cm
06/16/1986	8:00	1115	cm
06/17/1986	8:00	1100	cm
06/18/1986	8:00	1115	cm
06/19/1986	8:00	1120	cm
06/20/1986	8:00	1100	cm
06/21/1986	8:00	1110	cm
06/22/1986	8:00	1087	cm
06/23/1986	8:00	1110	cm
06/24/1986	8:00	1110	cm
06/25/1986	8:00	1128	cm
06/26/1986	8:00	1090	cm
06/27/1986	8:00	1090	cm
06/28/1986	8:00	1090	cm
06/29/1986	8:00	1088	cm
06/30/1986	8:00	1088	cm
07/01/1986	8:00	1090	cm
07/02/1986	8:00	1088	cm
07/03/1986	8:00	1088	cm
07/04/1986	8:00	1090	cm
07/05/1986	8:00	1094	cm
07/06/1986	8:00	1098	cm
07/07/1986	8:00	1100	cm
07/08/1986	8:00	1098	cm
07/09/1986	8:00	1102	cm
07/10/1986	8:00	1095	cm
